text,source,split
Underpants which protect women against rape or harrassment. They are absolutly save and is buyed from german women as a runner. So they are proteced also from attacks from refugees. It would also fine for Me too women in Hollywood. https://t.co/PjykJtWrg3,hateval,test
"In the Vatican newspaper, L'Osservatore Romano, Monsignor Vittorio Formenti, wrote: ""For the first time in history we are no longer at the top: the Muslims have overtaken us.""",youtube,test
"Jews control Hollywood, they own most banks, and they own most corporations.",mconan,test
Also why don't you go walk through Russia or Eastern Europe late at night.,youtube,test
"Jews control the banks, media, hollywood, even the u.s. government; jews have a secret plot to take over the world",mconan,test
"last time i chcked, the twin towers were the only buildings to collapse at freefall from fire.",youtube,test
The Jews are planning a holocaust in our country in revenge.,mconan,test
"We have a lot of issues in the UK, and now we are also paying NGOs to rescue migrants. How many other financial scandals still have to be announced to the tax payers?",mconan,test
Statistics say that 99% of muslims in the uk are so lazy that they do not want to work.,conan,test
"In order to tackle this problem, world leaders--especially US leaders--must first wake-up from their slumber, come to realize the truth, and take the appropriate actions.",youtube,test
"I suppose the concept of a male cow and a female cow producing MORE cows , and the repeating process is too much for them to understand .",wsf,test
Immigrants are coming to the U.S. to have babies here.,mconan,test
"Jews hide the truth to their children about the Holocaust, becuase they know it's a lie.",mconan,test
"Christians have fought for lots of years against Muslims, we also stopped a genocide. We are enemies. But now it seems that our government forgot about this. This is a war! We must fight.",conan,test
What have Muslims ever done for us?,conan,test
oh dear isnt that terrible well i suppose they will just have to leave then and go somewhere they are more valued,wsf,test
"I guess I got lucky , I we n't to a public high school and we never had to learn about the holohoax .",wsf,test
Those jews ran the world from their high rise apartment in 5 continents and still they cannot get the Nobel Prize for Medicine.,mconan,test
You cannot identify as something you are not. Denying the objective reality defined by your sex equates to lying.,mconan,test
"Go on talking to yourself, no one will listen. Islam does not belong within western society. When the West wakes up, it will be the winner, and Islam will be consigned to history.",conan,test
No wonder this races achieve nothing .,wsf,test
u can call rats or whatever u want but it still an inefficient bark which will NOT avoid the main purpose,youtube,test
Islam is not winning by fear and opression and because ofcourse muslims have so many kids.,youtube,test
They do what they always do take something of someone else 's and make it their own .,wsf,test
"Hitler would only start killing Jews, gypsies etc.",youtube,test
The lesbian student will probably find a jew lawyer and sue for violating her civil rights.That 's a common jew tactic .,wsf,test
"It's the melting pot, when cultures collide they either merge or one group kills another group, which is better?",youtube,test
"Jews control the banks, the highest offices of government, and most churches. They rule our society.",mconan,test
"GOOGLE ""In Norway, Gender Equality Does Not Extend to the Bedroom:NEW YORK TIMES""",youtube,test
Jews have always controlled the government and press.,mconan,test
Living expenses in Stockholm are very high and some poor Swedes and other Whites have no choice but to live in non-white suburbs .,wsf,test
"in that is killing the innocent Palestinian,specially the children?wow!great country isn't it?lol..",youtube,test
"I don't want another girl in my family. I already have one, but I wanted only boys.",mconan,test
"Of course , they are more virile than us , so that would n't happen would it ?!!!",wsf,test
I can picture him as that baby monkey on the ' save the rainforest comercial or whatever,wsf,test
Many of them are doing just as their masters desire .,wsf,test
Immigrants are entering the U.S. just to obtain welfare and other benefits.,mconan,test
If Muslim countries are the best then WHY W-H-Y people from arabic countries trying hard to find a place in the West??,youtube,test
"READ THE JEWISH TALMUD, and you will have an idea where all thats in media comes from...",youtube,test
Never break bread with a Quranimal. You risk catching HIV and/or Ebola.,conan,test
"In the swimming pool there are baths only for Muslims, I cannot enter. If I, a white men, asked for something like this nobody would allow me. Muslims can do anything they want.",conan,test
"Hungary's New laws target Muslim migrants ""to preserve Christian culture of Europe"" - Free Speech Time - https://t.co/gm1G7GraN4 @ISupport_Israel",hateval,test
"Read and watch the attached, then go to YouTube and watch ""Killing Europe."" As Islam grows in America, we can expect similar issues. Granted, we are not allowing as large a percentage of ""refugees"" into our country per our population, but... https://t.co/fxFwGRuvhJ",hateval,test
"Sweden: refugee complains about the free apartment ""not up my standards"" - Free Speech Time - https://t.co/RGdoJLJbP8 @ISupport_Israel",hateval,test
The purpose of Islam is to take control of our country: they are trying to have the support of our government and when they will have it they are going to establish sharia and dominate our country.,conan,test
"In Germany refugees can vote just for fun in separte electionplaces to learn to vote. Of course the vote is for nothing,in reality maybe too https://t.co/LZM1DlEVWi",hateval,test
Do you have any proof that the Holocaust ever happened?,mconan,test
"How can we forget about all the historical killings of Jews and Christians, their exile, about child marriges, enslavement of Africal people and terror caused my Muslims?",conan,test
